Order ID,Sale date,Brand,Category,Sub- Category,Product Name,Sale price,Quantity,GST,Growth %,City,Region,State
ORD111352,29-07-2023,Royal Stag,Whisky,Blended,Royal Challenge,2103.04,8,2600.96,24.62,Delhi,North,Delhi
ORD111353,03-12-2021,Bira 91,Vodka,Flavored Vodka,Magic Moments Orange,1136.04,9,1608.4,8.2,Amritsar,North,Punjab
ORD111354,28-03-2023,Blenders Pride,Rum,White Rum,Bacardi Carta Blanca,1002.42,11,858.41,-7.63,Siliguri,East,West Bengal
ORD111355,28-02-2022,Old Monk,Beer,Mild Beer,Bira 91 Blonde,1757.23,9,1656.56,6.1,Coimbatore,South,Tamil Nadu
ORD111356,12-07-2023,Blenders Pride,Brandy,Regular Brandy,McDowell No.1 Brandy,1759.49,4,1044.59,-0.41,Kolkata,East,West Bengal
ORD111357,14-10-2020,Old Monk,Brandy,Regular Brandy,Old Admiral,281.99,3,81.08,16.85,Amritsar,North,Punjab
ORD111358,06-09-2023,Old Monk,Whisky,Blended,Blenders Pride Reserve,729.68,1,51.13,-8.31,Mumbai,West,Maharashtra
ORD111359,05-06-2022,Budweiser,Brandy,Regular Brandy,Old Admiral,155.57,5,127.84,13.5,Coimbatore,South,Tamil Nadu
ORD111360,09-06-2024,Budweiser,Whisky,Single Malt,Amrut Fusion,182.18,4,73.11,15.84,Delhi,North,Delhi
ORD111361,13-06-2022,Blenders Pride,Rum,Dark Rum,McDowell’s Celebration,861.44,11,1184.24,-9.65,Delhi,North,Delhi
ORD111362,07-12-2020,Antiquity Blue,Brandy,Regular Brandy,Mansion House,710.3,1,82.21,17.93,Mangalore,South,Karnataka
ORD111363,05-05-2021,Antiquity Blue,Vodka,Classic Vodka,Absolut Blue,1843.87,6,1554.26,0.4,Kolkata,East,West Bengal
ORD111364,20-11-2024,Antiquity Blue,Whisky,Scotch,Glenfiddich 12,1105.58,2,310.12,-13.62,Delhi,North,Delhi
ORD111365,02-11-2020,Antiquity Blue,Whisky,Blended,Blenders Pride Reserve,1951.57,6,599.71,-7.52,Ludhiana,North,Punjab
ORD111366,04-09-2022,McDowell No.1,Beer,Strong Beer,Thunderbolt,1738.31,4,779.75,-7.1,Delhi,North,Delhi
ORD111367,28-09-2023,Antiquity Blue,Whisky,Single Malt,Paul John Brilliance,759.47,8,837.48,6.08,Kolkata,East,West Bengal
ORD111368,19-07-2024,Blenders Pride,Rum,White Rum,Bacardi Carta Blanca,341.65,10,267.82,17.4,Delhi,North,Delhi
ORD111369,17-09-2022,Budweiser,Whisky,Scotch,Glenfiddich 12,1528.31,9,2162.17,-6.99,Ludhiana,North,Punjab
ORD111370,03-04-2021,Royal Stag,Brandy,Regular Brandy,Old Admiral,781.83,7,599.23,-2.54,Mangalore,South,Karnataka
ORD111371,18-05-2022,Antiquity Blue,Whisky,Blended,Royal Challenge,230.11,1,35.89,-11.31,Delhi,North,Delhi
ORD111372,02-06-2020,Antiquity Blue,Beer,Strong Beer,Knock Out,2284.7,7,2259.98,-0.11,Delhi,North,Delhi
ORD111373,30-06-2024,Blenders Pride,Whisky,Single Malt,Glenlivet 18,2286.23,8,2987.92,0.83,Ludhiana,North,Punjab
ORD111374,18-01-2023,Kingfisher,Whisky,Scotch,Glenfiddich 12,537.1,8,480.43,24.68,Delhi,North,Delhi
ORD111375,25-04-2022,Blenders Pride,Brandy,Regular Brandy,McDowell No.1 Brandy,788.18,1,118.65,10.74,Mysuru,South,Karnataka
ORD111376,13-02-2025,Budweiser,Whisky,Scotch,Glenfiddich 12,2435.38,2,583.98,-5.71,Howrah,East,West Bengal
ORD111377,17-12-2022,Blenders Pride,Whisky,Single Malt,Paul John Brilliance,2438.36,3,973.84,-1.88,Delhi,North,Delhi
ORD111378,28-05-2021,Budweiser,Whisky,Single Malt,Amrut Fusion,284.36,6,127.21,12.04,Mangalore,South,Karnataka
ORD111379,22-02-2025,Old Monk,Whisky,Blended,Imperial Blue,2288.62,8,1602.26,13.35,Chennai,South,Tamil Nadu
ORD111380,14-02-2023,Antiquity Blue,Brandy,Cognac,Hennessy VS,2414.52,2,685.2,24.43,Kolkata,East,West Bengal
ORD111381,18-08-2021,Budweiser,Rum,White Rum,Malibu,1628.69,1,166.17,23.95,Nagpur,West,Maharashtra
ORD111382,25-06-2020,Royal Stag,Brandy,Regular Brandy,Old Admiral,695.2,5,360.77,-7.98,Coimbatore,South,Tamil Nadu
ORD111383,22-12-2020,McDowell No.1,Whisky,Blended,Blenders Pride Reserve,1533.59,6,1186.67,21.38,Pune,West,Maharashtra
ORD111384,27-03-2022,Bira 91,Vodka,Classic Vodka,Smirnoff No.21,505.9,10,818.47,-13.84,Pune,West,Maharashtra
ORD111385,24-08-2023,Royal Stag,Vodka,Classic Vodka,Magic Moments,1579.06,1,99.91,18.71,Kolkata,East,West Bengal
ORD111386,07-11-2021,Bira 91,Whisky,Scotch,Chivas Regal 12,1489.18,9,1081.62,-14.8,Delhi,North,Delhi
ORD111387,12-10-2023,Royal Stag,Beer,Strong Beer,Kingfisher Strong,1950.66,1,123.21,-11.7,Chennai,South,Tamil Nadu
ORD111388,08-11-2020,Bira 91,Vodka,Flavored Vodka,Magic Moments Orange,983.59,3,513.35,19.08,Ludhiana,North,Punjab
ORD111389,10-09-2024,Antiquity Blue,Vodka,Flavored Vodka,Absolut Raspberry,809.76,4,245.88,19.36,Chennai,South,Tamil Nadu
ORD111390,22-10-2022,Blenders Pride,Vodka,Classic Vodka,Smirnoff No.21,949.34,3,260.17,24.2,Kolkata,East,West Bengal
ORD111391,06-10-2023,Blenders Pride,Vodka,Classic Vodka,Magic Moments,2390.4,5,2125.89,0.36,Ludhiana,North,Punjab
ORD111392,26-04-2022,Kingfisher,Rum,Dark Rum,McDowell’s Celebration,2287.98,5,1093.43,-1.14,Pune,West,Maharashtra
ORD111393,22-03-2025,Budweiser,Beer,Mild Beer,Bira 91 Blonde,1437.44,3,606.29,-9.74,Kolkata,East,West Bengal
ORD111394,24-05-2024,McDowell No.1,Vodka,Flavored Vodka,Absolut Raspberry,1197.87,8,1163.69,20.7,Pune,West,Maharashtra
ORD111395,23-06-2023,Blenders Pride,Beer,Strong Beer,Kingfisher Strong,1595.36,8,2166.87,16.03,Amritsar,North,Punjab
ORD111396,26-08-2023,Bira 91,Beer,Strong Beer,Knock Out,952.4,12,1476.03,11.62,Ludhiana,North,Punjab
ORD111397,26-11-2020,Royal Stag,Whisky,Blended,Royal Challenge,2005.41,3,655.1,-7.87,Delhi,North,Delhi
ORD111398,14-01-2023,Old Monk,Whisky,Blended,Blenders Pride Reserve,902.14,1,57.26,1.19,Nagpur,West,Maharashtra
ORD111399,21-09-2022,Kingfisher,Rum,Dark Rum,Old Monk Gold Reserve,1836.45,4,673.48,-10.75,Mangalore,South,Karnataka
ORD111400,01-06-2024,Blenders Pride,Rum,White Rum,Bacardi Carta Blanca,1375.52,6,1020.66,-1.78,Kolkata,East,West Bengal
ORD111401,30-09-2020,Royal Stag,Rum,Dark Rum,McDowell’s Celebration,1271.54,2,246.45,-11.42,Mysuru,South,Karnataka
ORD111402,11-06-2023,McDowell No.1,Brandy,Regular Brandy,McDowell No.1 Brandy,217.87,9,218.45,-6.26,Jalandhar,North,Punjab
ORD111403,28-01-2023,Kingfisher,Rum,White Rum,Bacardi Carta Blanca,823.34,7,428.89,8.97,Delhi,North,Delhi
ORD111404,04-07-2022,Royal Stag,Rum,Dark Rum,McDowell’s Celebration,206.85,9,153.07,12.66,Amritsar,North,Punjab
ORD111405,15-03-2025,Royal Stag,Rum,White Rum,Havana Club Anejo 3,1179.71,4,648.95,8.37,Mysuru,South,Karnataka
ORD111406,25-12-2020,Old Monk,Whisky,Single Malt,Glenlivet 18,981.52,9,1301.3,-13.96,Amritsar,North,Punjab
ORD111407,06-11-2021,Bira 91,Rum,White Rum,Havana Club Anejo 3,1859.22,10,2239.82,13.1,Delhi,North,Delhi
ORD111408,09-12-2020,Blenders Pride,Brandy,Regular Brandy,Mansion House,940.35,4,303.15,23.76,Bengaluru,South,Karnataka
ORD111409,02-07-2023,McDowell No.1,Beer,Strong Beer,Thunderbolt,1906.31,3,847.66,9.96,Delhi,North,Delhi
ORD111410,06-02-2021,Blenders Pride,Whisky,Scotch,Chivas Regal 12,276.98,3,55.16,20.69,Mysuru,South,Karnataka
ORD111411,04-01-2024,McDowell No.1,Beer,Strong Beer,Thunderbolt,2398.01,2,525.7,-13.59,Chennai,South,Tamil Nadu
ORD111412,23-08-2022,Royal Stag,Brandy,Cognac,Martell VS,540.82,5,259.79,-10.69,Nagpur,West,Maharashtra
ORD111413,23-12-2020,Bira 91,Brandy,Cognac,Martell VS,490.25,7,346.51,7.66,Chennai,South,Tamil Nadu
ORD111414,09-01-2021,Budweiser,Beer,Strong Beer,Knock Out,1765.22,6,639.33,12.74,Mangalore,South,Karnataka
ORD111415,08-03-2025,Antiquity Blue,Vodka,Classic Vodka,Absolut Blue,328.5,2,93.68,20.64,Delhi,North,Delhi
ORD111416,12-04-2023,Budweiser,Brandy,Regular Brandy,Mansion House,2401.9,1,353.48,0.82,Delhi,North,Delhi
ORD111417,05-03-2023,Antiquity Blue,Brandy,Cognac,Martell VS,904.72,9,780.63,0.14,Mangalore,South,Karnataka
ORD111418,04-01-2024,Old Monk,Whisky,Scotch,Glenfiddich 12,1133.19,11,2092.73,-12.33,Mangalore,South,Karnataka
ORD111419,04-09-2022,Budweiser,Vodka,Classic Vodka,Absolut Blue,1253.57,8,1277.81,8.66,Jalandhar,North,Punjab
ORD111420,05-07-2020,Kingfisher,Rum,White Rum,Bacardi Carta Blanca,922.29,7,843.72,13.39,Madurai,South,Tamil Nadu
ORD111421,18-03-2025,Blenders Pride,Vodka,Flavored Vodka,Absolut Raspberry,1817.93,2,628.34,20.6,Coimbatore,South,Tamil Nadu
ORD111422,21-02-2021,Royal Stag,Whisky,Single Malt,Paul John Brilliance,1846.34,1,234.09,14.47,Kolkata,East,West Bengal
ORD111423,08-04-2025,Blenders Pride,Brandy,Cognac,Martell VS,1647.05,9,2602.82,22.36,Mumbai,West,Maharashtra
ORD111424,26-07-2023,McDowell No.1,Beer,Mild Beer,Kingfisher Premium,973.23,7,601.14,-0.87,Kolkata,East,West Bengal
ORD111425,02-03-2022,Bira 91,Rum,White Rum,Malibu,1498.93,8,1982.69,5.57,Nagpur,West,Maharashtra
ORD111426,05-02-2023,Budweiser,Vodka,Flavored Vodka,Magic Moments Orange,374.4,6,215.09,9.87,Delhi,North,Delhi
ORD111427,14-03-2024,Old Monk,Beer,Mild Beer,Kingfisher Premium,671.93,11,422.26,6.48,Jalandhar,North,Punjab
ORD111428,07-01-2025,Bira 91,Brandy,Cognac,Martell VS,1936.94,12,1782.53,23.64,Mangalore,South,Karnataka
ORD111429,04-08-2024,Bira 91,Beer,Strong Beer,Knock Out,482.91,9,602.55,18.78,Bengaluru,South,Karnataka
ORD111430,30-05-2023,Bira 91,Rum,White Rum,Havana Club Anejo 3,597.71,1,59.68,1.34,Delhi,North,Delhi
ORD111431,09-12-2021,Budweiser,Vodka,Classic Vodka,Smirnoff No.21,439.47,11,626.23,-11.78,Chennai,South,Tamil Nadu
ORD111432,17-11-2020,Antiquity Blue,Vodka,Classic Vodka,Absolut Blue,1872.98,3,547.84,-5.11,Delhi,North,Delhi
ORD111433,04-06-2024,Blenders Pride,Vodka,Classic Vodka,Smirnoff No.21,371.66,3,100.91,22.72,Chennai,South,Tamil Nadu
ORD111434,15-05-2020,Bira 91,Rum,White Rum,Bacardi Carta Blanca,822.8,2,130.36,1.58,Bengaluru,South,Karnataka
ORD111435,13-07-2021,Antiquity Blue,Beer,Strong Beer,Knock Out,1930.71,3,583.76,-3.79,Delhi,North,Delhi
ORD111436,09-07-2020,McDowell No.1,Vodka,Flavored Vodka,Smirnoff Green Apple,1525.9,4,767.86,-0.16,Mumbai,West,Maharashtra
ORD111437,10-07-2022,Budweiser,Brandy,Cognac,Martell VS,1761.86,2,285.44,-4.39,Howrah,East,West Bengal
ORD111438,20-10-2021,Kingfisher,Brandy,Regular Brandy,Old Admiral,135.04,1,15.26,23.42,Madurai,South,Tamil Nadu
ORD111439,24-01-2024,Royal Stag,Beer,Mild Beer,Bira 91 Blonde,2086.18,12,4411.89,1.37,Jalandhar,North,Punjab
ORD111440,17-09-2021,Blenders Pride,Vodka,Flavored Vodka,Magic Moments Orange,420.6,8,354.37,-12.39,Coimbatore,South,Tamil Nadu
ORD111441,29-06-2020,Blenders Pride,Vodka,Flavored Vodka,Magic Moments Orange,1079.16,11,597.36,0.54,Mumbai,West,Maharashtra
ORD111442,20-12-2020,Budweiser,Vodka,Flavored Vodka,Smirnoff Green Apple,1038.04,12,1063.13,8.8,Delhi,North,Delhi
ORD111443,02-08-2024,Kingfisher,Whisky,Scotch,Glenfiddich 12,1855.57,10,2423.55,22.12,Mangalore,South,Karnataka
ORD111444,08-03-2021,Kingfisher,Whisky,Scotch,Chivas Regal 12,1359.94,3,616.99,22.31,Bengaluru,South,Karnataka
ORD111445,10-07-2021,McDowell No.1,Beer,Strong Beer,Thunderbolt,1390.4,4,485.78,19.79,Howrah,East,West Bengal
ORD111446,17-02-2021,Budweiser,Rum,White Rum,Malibu,1299.61,7,1314,-8.95,Madurai,South,Tamil Nadu
ORD111447,22-08-2021,Bira 91,Brandy,Regular Brandy,McDowell No.1 Brandy,2456.77,3,566.08,21.65,Nagpur,West,Maharashtra
ORD111448,25-12-2022,Antiquity Blue,Rum,Dark Rum,Old Monk Gold Reserve,728.1,8,634.77,-2.07,Jalandhar,North,Punjab
ORD111449,27-12-2020,Blenders Pride,Rum,White Rum,Havana Club Anejo 3,905.65,6,840.97,23.97,Pune,West,Maharashtra
ORD111450,30-01-2022,Antiquity Blue,Rum,Dark Rum,McDowell’s Celebration,1774.98,8,1725.19,-8.59,Jalandhar,North,Punjab
ORD111451,24-03-2025,Budweiser,Rum,White Rum,Bacardi Carta Blanca,540.92,3,244,4.62,Coimbatore,South,Tamil Nadu
ORD111452,09-06-2022,Old Monk,Vodka,Flavored Vodka,Smirnoff Green Apple,960.05,10,538.96,-1.88,Delhi,North,Delhi
ORD111453,09-01-2024,Antiquity Blue,Beer,Strong Beer,Kingfisher Strong,785.58,8,384.9,-2.62,Bengaluru,South,Karnataka
ORD111454,19-10-2023,Old Monk,Whisky,Scotch,Chivas Regal 12,262.7,3,116.05,-6.56,Amritsar,North,Punjab
ORD111455,20-04-2024,McDowell No.1,Rum,White Rum,Havana Club Anejo 3,815.62,5,635.65,4.92,Mumbai,West,Maharashtra
ORD111456,21-11-2024,Royal Stag,Brandy,Cognac,Hennessy VS,1981.85,2,270.9,4.66,Delhi,North,Delhi
ORD111457,09-03-2025,Bira 91,Rum,Dark Rum,Old Monk Gold Reserve,414.62,9,502.99,-5.9,Mangalore,South,Karnataka
ORD111458,24-03-2024,Blenders Pride,Rum,Dark Rum,Captain Morgan,1253.03,2,415.05,16.92,Nagpur,West,Maharashtra
ORD111459,27-10-2023,Kingfisher,Brandy,Regular Brandy,Mansion House,357.13,4,159.87,11.86,Chennai,South,Tamil Nadu
ORD111460,03-09-2020,Royal Stag,Whisky,Single Malt,Paul John Brilliance,1672.91,2,549.16,14.11,Bengaluru,South,Karnataka
ORD111461,08-03-2025,Antiquity Blue,Rum,White Rum,Malibu,1874.74,7,1797.88,10.7,Nagpur,West,Maharashtra
ORD111462,25-10-2024,Antiquity Blue,Beer,Mild Beer,Budweiser,955.19,3,350.71,21.5,Amritsar,North,Punjab
ORD111463,27-05-2024,Bira 91,Beer,Mild Beer,Bira 91 Blonde,2307.85,7,1644.96,10.54,Coimbatore,South,Tamil Nadu
ORD111464,14-03-2022,Royal Stag,Vodka,Classic Vodka,Magic Moments,270.26,8,301.95,8.03,Bengaluru,South,Karnataka
ORD111465,30-12-2020,Bira 91,Brandy,Regular Brandy,McDowell No.1 Brandy,952.8,6,875.51,13.33,Coimbatore,South,Tamil Nadu
ORD111466,08-10-2021,McDowell No.1,Beer,Strong Beer,Knock Out,1565.51,7,1646.67,21.28,Kolkata,East,West Bengal
ORD111467,29-12-2023,McDowell No.1,Rum,White Rum,Malibu,1904.99,4,772.67,-2.38,Delhi,North,Delhi
ORD111468,16-07-2024,Royal Stag,Beer,Strong Beer,Knock Out,1212.22,9,1488.34,-4.86,Delhi,North,Delhi
ORD111469,25-06-2024,McDowell No.1,Whisky,Scotch,Glenfiddich 12,759.89,4,315.55,7.92,Nagpur,West,Maharashtra
ORD111470,02-05-2022,Old Monk,Brandy,Cognac,Martell VS,270.18,6,95.17,19.16,Mumbai,West,Maharashtra
ORD111471,17-01-2021,Royal Stag,Vodka,Classic Vodka,Absolut Blue,1282.3,7,901.23,18.53,Nagpur,West,Maharashtra
ORD111472,10-12-2021,Antiquity Blue,Brandy,Cognac,Hennessy VS,2175.87,9,2403.71,19.15,Amritsar,North,Punjab
ORD111473,27-06-2021,Antiquity Blue,Beer,Mild Beer,Kingfisher Premium,541.02,12,473.77,10.89,Madurai,South,Tamil Nadu
ORD111474,03-02-2024,Budweiser,Rum,Dark Rum,Old Monk Gold Reserve,785.3,5,347.9,16.65,Mangalore,South,Karnataka
ORD111475,05-09-2023,Budweiser,Brandy,Cognac,Remy Martin VSOP,2165.34,11,3906.57,-8.78,Delhi,North,Delhi
ORD111476,09-08-2020,Antiquity Blue,Rum,Dark Rum,Captain Morgan,2096.88,6,1179.28,-10.17,Ludhiana,North,Punjab
ORD111477,13-04-2024,Kingfisher,Beer,Mild Beer,Bira 91 Blonde,1448.28,2,211.01,-4.56,Ludhiana,North,Punjab
ORD111478,02-04-2023,Royal Stag,Whisky,Single Malt,Amrut Fusion,977.01,4,606.8,23.03,Pune,West,Maharashtra
ORD111479,09-04-2025,Antiquity Blue,Whisky,Scotch,Glenfiddich 12,2072.79,10,2369.07,-8.89,Mangalore,South,Karnataka
ORD111480,16-11-2024,Blenders Pride,Rum,Dark Rum,McDowell’s Celebration,544.4,4,198.44,6.43,Delhi,North,Delhi
ORD111481,30-11-2024,Royal Stag,Whisky,Blended,Royal Challenge,463.6,7,535.84,15.21,Ludhiana,North,Punjab
ORD111482,29-05-2024,Old Monk,Vodka,Flavored Vodka,Magic Moments Orange,232,5,154.04,14.1,Howrah,East,West Bengal
ORD111483,31-12-2024,Antiquity Blue,Whisky,Blended,Blenders Pride Reserve,182.44,6,160.03,-10.13,Mangalore,South,Karnataka
ORD111484,11-12-2023,Budweiser,Rum,White Rum,Bacardi Carta Blanca,811.13,9,759.03,16.29,Madurai,South,Tamil Nadu
ORD111485,13-05-2023,Royal Stag,Vodka,Flavored Vodka,Absolut Raspberry,1942.59,2,672.72,8.16,Delhi,North,Delhi
ORD111486,21-05-2022,Antiquity Blue,Vodka,Flavored Vodka,Absolut Raspberry,565.5,3,104.67,19.4,Delhi,North,Delhi
ORD111487,19-02-2022,Royal Stag,Rum,Dark Rum,McDowell’s Celebration,2276.96,9,2144.4,24.79,Delhi,North,Delhi
ORD111488,25-03-2025,Antiquity Blue,Rum,Dark Rum,McDowell’s Celebration,1592.69,11,2213.03,-0.63,Kolkata,East,West Bengal
ORD111489,29-12-2022,McDowell No.1,Whisky,Scotch,Glenfiddich 12,1918.41,4,1341.66,-9.62,Madurai,South,Tamil Nadu
ORD111490,03-02-2022,Budweiser,Brandy,Regular Brandy,Mansion House,1432.75,5,418.22,15.91,Chennai,South,Tamil Nadu
ORD111491,07-05-2021,McDowell No.1,Vodka,Flavored Vodka,Magic Moments Orange,1510.8,10,2237.78,12.69,Pune,West,Maharashtra
ORD111492,22-02-2021,Antiquity Blue,Brandy,Regular Brandy,McDowell No.1 Brandy,716.96,2,232.76,13.93,Delhi,North,Delhi
ORD111493,14-08-2023,Budweiser,Brandy,Regular Brandy,Mansion House,1195.36,11,761.47,21.95,Delhi,North,Delhi
ORD111494,01-03-2023,Blenders Pride,Beer,Strong Beer,Thunderbolt,2380.19,9,2307.4,-14.49,Chennai,South,Tamil Nadu
ORD111495,29-12-2022,Antiquity Blue,Beer,Mild Beer,Kingfisher Premium,1584.04,1,154.24,20.55,Nagpur,West,Maharashtra
ORD111496,20-12-2021,Antiquity Blue,Beer,Strong Beer,Thunderbolt,100.85,8,45.49,-1.32,Bengaluru,South,Karnataka
ORD111497,17-08-2020,Kingfisher,Brandy,Regular Brandy,Mansion House,350.8,9,399.38,21.54,Delhi,North,Delhi
ORD111498,22-09-2024,Kingfisher,Brandy,Cognac,Remy Martin VSOP,1650.15,2,297.9,-6.01,Howrah,East,West Bengal
ORD111499,14-04-2025,Antiquity Blue,Whisky,Scotch,Ballantine’s Finest,2398.99,10,1527.34,14.82,Howrah,East,West Bengal
ORD111500,20-03-2023,Bira 91,Rum,Dark Rum,McDowell’s Celebration,2070.47,2,468.13,-10.77,Mangalore,South,Karnataka
ORD111501,29-11-2021,Old Monk,Rum,Dark Rum,Captain Morgan,598.9,7,681.81,21.66,Amritsar,North,Punjab
ORD111502,08-05-2022,Antiquity Blue,Rum,White Rum,Havana Club Anejo 3,840.02,4,277.9,-8.33,Amritsar,North,Punjab
ORD111503,05-06-2021,Kingfisher,Vodka,Flavored Vodka,Magic Moments Orange,601.01,4,225.46,10.98,Madurai,South,Tamil Nadu
ORD111504,06-08-2021,Budweiser,Vodka,Flavored Vodka,Magic Moments Orange,164.27,3,37.83,-7.79,Siliguri,East,West Bengal
ORD111505,02-10-2020,Old Monk,Brandy,Regular Brandy,Old Admiral,1658.43,11,1474.43,-10.56,Howrah,East,West Bengal
ORD111506,18-09-2021,Bira 91,Rum,Dark Rum,Old Monk Gold Reserve,2037.93,1,208.6,24.08,Amritsar,North,Punjab
ORD111507,25-05-2021,Royal Stag,Beer,Mild Beer,Kingfisher Premium,2409.49,9,2135.21,-7.73,Mysuru,South,Karnataka
ORD111508,08-05-2025,Old Monk,Rum,White Rum,Bacardi Carta Blanca,1718.32,10,1632.67,22.91,Nagpur,West,Maharashtra
ORD111509,15-12-2020,Bira 91,Whisky,Blended,Royal Challenge,168.39,10,181.42,16.35,Amritsar,North,Punjab
ORD111510,12-05-2023,McDowell No.1,Brandy,Regular Brandy,McDowell No.1 Brandy,2281.83,12,2123.43,-5.12,Siliguri,East,West Bengal
ORD111511,26-07-2020,McDowell No.1,Rum,White Rum,Malibu,1424.84,1,204.8,-9.88,Siliguri,East,West Bengal
ORD111512,03-05-2023,Antiquity Blue,Whisky,Scotch,Glenfiddich 12,2307.98,3,500.48,10.31,Delhi,North,Delhi
ORD111513,02-07-2024,Bira 91,Brandy,Cognac,Martell VS,409.92,1,65.53,23.01,Madurai,South,Tamil Nadu
ORD111514,01-08-2023,Bira 91,Brandy,Cognac,Remy Martin VSOP,1486.78,3,395.98,10.2,Amritsar,North,Punjab
ORD111515,06-09-2022,Blenders Pride,Rum,Dark Rum,Old Monk Gold Reserve,899.66,5,689.09,8.38,Ludhiana,North,Punjab
ORD111516,09-10-2022,Bira 91,Beer,Mild Beer,Kingfisher Premium,1179.56,10,879.31,15.69,Chennai,South,Tamil Nadu
ORD111517,26-02-2025,McDowell No.1,Whisky,Scotch,Chivas Regal 12,2203.53,6,684.18,-5.41,Delhi,North,Delhi
ORD111518,31-03-2024,Antiquity Blue,Beer,Strong Beer,Kingfisher Strong,1614.42,5,438.79,-7.22,Kolkata,East,West Bengal
ORD111519,13-10-2022,Blenders Pride,Brandy,Cognac,Hennessy VS,376.46,11,665.21,-11.75,Jalandhar,North,Punjab
ORD111520,13-06-2024,Blenders Pride,Brandy,Regular Brandy,McDowell No.1 Brandy,1743.47,3,690.03,-8.15,Ludhiana,North,Punjab
ORD111521,04-06-2020,Budweiser,Beer,Mild Beer,Budweiser,414.54,3,124.23,-14.76,Siliguri,East,West Bengal
ORD111522,16-10-2020,McDowell No.1,Brandy,Regular Brandy,Mansion House,1040.6,3,216.96,10.49,Delhi,North,Delhi
ORD111523,17-05-2020,Royal Stag,Beer,Strong Beer,Thunderbolt,389.02,7,331.04,17.97,Chennai,South,Tamil Nadu
ORD111524,23-07-2021,Budweiser,Beer,Mild Beer,Kingfisher Premium,153.53,12,105.52,3.43,Delhi,North,Delhi
ORD111525,12-12-2023,Royal Stag,Brandy,Regular Brandy,Mansion House,1307.57,1,83.08,16.76,Mumbai,West,Maharashtra
ORD111526,20-02-2025,Kingfisher,Vodka,Classic Vodka,Magic Moments,1706.65,12,1433.9,11.31,Mangalore,South,Karnataka
ORD111527,25-04-2024,Bira 91,Vodka,Flavored Vodka,Absolut Raspberry,2455.78,1,211.87,5.06,Howrah,East,West Bengal
ORD111528,25-09-2023,Royal Stag,Beer,Strong Beer,Kingfisher Strong,1086.95,9,825.88,5.88,Pune,West,Maharashtra
ORD111529,21-12-2022,Budweiser,Whisky,Single Malt,Paul John Brilliance,900.4,11,1570.67,16.93,Jalandhar,North,Punjab
ORD111530,30-12-2022,Royal Stag,Brandy,Cognac,Remy Martin VSOP,557.6,4,196.26,-14.91,Coimbatore,South,Tamil Nadu
ORD111531,31-12-2024,Kingfisher,Rum,Dark Rum,McDowell’s Celebration,669.69,5,568.08,10.26,Mangalore,South,Karnataka
ORD111532,26-01-2024,Royal Stag,Whisky,Scotch,Glenfiddich 12,2389.88,3,1036.14,14.91,Madurai,South,Tamil Nadu
ORD111533,03-08-2024,Bira 91,Rum,White Rum,Bacardi Carta Blanca,2278.72,5,1559.27,20.2,Kolkata,East,West Bengal
ORD111534,11-10-2023,Old Monk,Brandy,Cognac,Remy Martin VSOP,598,12,1002.25,15.43,Jalandhar,North,Punjab
ORD111535,25-11-2022,Budweiser,Whisky,Single Malt,Glenlivet 18,1770.51,4,368.51,12.02,Coimbatore,South,Tamil Nadu
ORD111536,27-03-2025,Royal Stag,Whisky,Scotch,Chivas Regal 12,296.5,9,415.62,-4.36,Howrah,East,West Bengal
ORD111537,05-03-2024,Old Monk,Vodka,Flavored Vodka,Magic Moments Orange,393.6,6,344.6,-5,Siliguri,East,West Bengal
ORD111538,12-03-2024,McDowell No.1,Vodka,Flavored Vodka,Smirnoff Green Apple,103.79,8,71.03,5.62,Mysuru,South,Karnataka
ORD111539,31-12-2022,Old Monk,Brandy,Cognac,Remy Martin VSOP,1709.38,12,2325.94,22.72,Mysuru,South,Karnataka
ORD111540,14-02-2021,Kingfisher,Whisky,Blended,Royal Challenge,2284.01,9,1224.88,-7.57,Chennai,South,Tamil Nadu
ORD111541,09-12-2023,Antiquity Blue,Brandy,Cognac,Hennessy VS,2030.21,12,2140.43,-7.42,Delhi,North,Delhi
ORD111542,29-01-2022,Royal Stag,Whisky,Scotch,Ballantine’s Finest,1779.19,7,1607.09,18.36,Bengaluru,South,Karnataka
ORD111543,25-08-2023,Blenders Pride,Rum,White Rum,Malibu,2039.65,9,1062.99,-13.08,Siliguri,East,West Bengal
ORD111544,28-04-2023,Bira 91,Brandy,Regular Brandy,Old Admiral,1820.37,4,825.97,-4.64,Pune,West,Maharashtra
ORD111545,30-12-2023,Blenders Pride,Whisky,Scotch,Ballantine’s Finest,2154.42,8,1663.81,-9.94,Mumbai,West,Maharashtra
ORD111546,26-08-2020,Old Monk,Brandy,Cognac,Remy Martin VSOP,1358.19,6,991.66,17.44,Ludhiana,North,Punjab
ORD111547,21-07-2022,Bira 91,Vodka,Flavored Vodka,Absolut Raspberry,1290.66,8,700.86,7.21,Siliguri,East,West Bengal
ORD111548,07-03-2023,Kingfisher,Brandy,Cognac,Martell VS,2352.99,8,2538.42,17.81,Howrah,East,West Bengal
ORD111549,24-08-2020,Blenders Pride,Vodka,Flavored Vodka,Absolut Raspberry,1092.04,8,1502.31,17.6,Delhi,North,Delhi
ORD111550,24-07-2020,Kingfisher,Vodka,Flavored Vodka,Smirnoff Green Apple,280.22,2,37.43,17.92,Delhi,North,Delhi
